dataset,group,queryName,method,actual,estimated,relativeError,qError,fitTimeMs,inferTotalMs,inferPerQueryUs,throughputQps,heapDeltaBytes
synthetic_D2,narrow,synthetic_D2_narrow_23,IndependenceEstimator,1721.0,1428.5540,0.169928,1.204715,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_24,IndependenceEstimator,1736.0,1046.1127,0.397401,1.659477,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_25,IndependenceEstimator,1542.0,633.1944,0.589368,2.435271,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_26,IndependenceEstimator,1234.0,485.5611,0.606515,2.541390,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_27,IndependenceEstimator,2166.0,804.9261,0.628381,2.690930,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_28,IndependenceEstimator,1903.0,866.3957,0.544721,2.196456,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_29,IndependenceEstimator,1051.0,493.6096,0.530343,2.129213,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_30,IndependenceEstimator,2230.0,1030.8442,0.537738,2.163276,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_31,IndependenceEstimator,1918.0,1207.6269,0.370372,1.588239,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_32,IndependenceEstimator,1829.0,963.9106,0.472985,1.897479,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_33,IndependenceEstimator,1492.0,877.6000,0.411796,1.700091,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_34,IndependenceEstimator,1550.0,708.1905,0.543103,2.188677,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_35,IndependenceEstimator,1898.0,1872.4668,0.013453,1.013636,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_36,IndependenceEstimator,898.0,313.1323,0.651300,2.867797,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_37,IndependenceEstimator,1697.0,1008.3063,0.405830,1.683020,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_38,IndependenceEstimator,1773.0,506.8580,0.714124,3.498021,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_39,IndependenceEstimator,1597.0,595.9036,0.626861,2.679964,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_40,IndependenceEstimator,2219.0,820.0578,0.630438,2.705907,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_41,IndependenceEstimator,773.0,1090.6110,0.410881,1.410881,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_42,IndependenceEstimator,277.0,802.7006,1.897836,2.897836,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_43,IndependenceEstimator,1249.0,489.3991,0.608167,2.552109,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_44,IndependenceEstimator,1728.0,579.5074,0.664637,2.981843,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_45,IndependenceEstimator,2359.0,1364.3656,0.421634,1.729009,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_46,IndependenceEstimator,1079.0,749.0815,0.305763,1.440431,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_47,IndependenceEstimator,1643.0,854.2124,0.480090,1.923409,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_48,IndependenceEstimator,868.0,586.4736,0.324339,1.480033,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_49,IndependenceEstimator,1896.0,1407.6660,0.257560,1.346910,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_50,IndependenceEstimator,1808.0,473.1026,0.738328,3.821581,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_51,IndependenceEstimator,2075.0,1693.3600,0.183923,1.225374,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_52,IndependenceEstimator,1447.0,868.9555,0.399478,1.665218,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_53,IndependenceEstimator,1872.0,1087.7794,0.418921,1.720937,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_54,IndependenceEstimator,2030.0,915.1524,0.549186,2.218210,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_55,IndependenceEstimator,1016.0,705.0270,0.306076,1.441079,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_56,IndependenceEstimator,2199.0,1388.9182,0.368386,1.583247,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_57,IndependenceEstimator,1351.0,447.0646,0.669086,3.021934,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_58,IndependenceEstimator,2304.0,1311.2665,0.430874,1.757080,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_59,IndependenceEstimator,845.0,816.8615,0.033300,1.034447,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_60,IndependenceEstimator,934.0,381.3671,0.591684,2.449084,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_61,IndependenceEstimator,888.0,751.2340,0.154016,1.182055,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_62,IndependenceEstimator,526.0,267.4357,0.491567,1.966828,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_63,IndependenceEstimator,1486.0,1323.7558,0.109182,1.122564,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_64,IndependenceEstimator,1995.0,684.9247,0.656679,2.912729,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_65,IndependenceEstimator,555.0,297.4905,0.463981,1.865605,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_66,IndependenceEstimator,2132.0,1242.5835,0.417175,1.715780,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_67,IndependenceEstimator,2152.0,1763.3585,0.180595,1.220398,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_68,IndependenceEstimator,487.0,358.7430,0.263361,1.357518,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_69,IndependenceEstimator,1532.0,568.3601,0.629008,2.695474,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_70,IndependenceEstimator,894.0,247.7589,0.722865,3.608347,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_71,IndependenceEstimator,1639.0,843.9517,0.485081,1.942054,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_72,IndependenceEstimator,567.0,765.6823,0.350410,1.350410,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_73,IndependenceEstimator,2100.0,1247.2447,0.406074,1.683711,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_74,IndependenceEstimator,695.0,630.1733,0.093276,1.102871,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_75,IndependenceEstimator,1413.0,386.8421,0.726226,3.652653,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_76,IndependenceEstimator,972.0,1223.2740,0.258512,1.258512,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_77,IndependenceEstimator,2188.0,2381.3550,0.088371,1.088371,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_78,IndependenceEstimator,2133.0,1288.8750,0.395745,1.654932,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_79,IndependenceEstimator,2378.0,2375.0591,0.001237,1.001238,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_80,IndependenceEstimator,792.0,283.2251,0.642393,2.796362,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_81,IndependenceEstimator,1315.0,623.9682,0.525499,2.107479,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_82,IndependenceEstimator,235.0,215.7476,0.081925,1.089236,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_83,IndependenceEstimator,2288.0,2645.5077,0.156253,1.156253,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_84,IndependenceEstimator,1545.0,911.1498,0.410259,1.695660,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_85,IndependenceEstimator,2007.0,1968.7971,0.019035,1.019404,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_86,IndependenceEstimator,1300.0,1107.4463,0.148118,1.173872,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_87,IndependenceEstimator,2196.0,668.3239,0.695663,3.285832,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_88,IndependenceEstimator,1849.0,1903.4956,0.029473,1.029473,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_89,IndependenceEstimator,2235.0,1383.8134,0.380844,1.615102,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_90,IndependenceEstimator,2132.0,1028.0522,0.517799,2.073825,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_91,IndependenceEstimator,2278.0,2085.3076,0.084588,1.092405,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_92,IndependenceEstimator,2296.0,788.0304,0.656781,2.913593,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_93,IndependenceEstimator,877.0,300.7533,0.657066,2.916011,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_94,IndependenceEstimator,1550.0,740.5126,0.522250,2.093145,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_95,IndependenceEstimator,460.0,555.0228,0.206571,1.206571,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_96,IndependenceEstimator,2091.0,1234.9435,0.409401,1.693195,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_97,IndependenceEstimator,1736.0,827.8163,0.523147,2.097084,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_98,IndependenceEstimator,660.0,291.1868,0.558808,2.266586,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_99,IndependenceEstimator,2056.0,2103.0085,0.022864,1.022864,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_100,IndependenceEstimator,1739.0,1088.4166,0.374114,1.597734,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_101,IndependenceEstimator,1531.0,1344.3669,0.121903,1.138826,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_102,IndependenceEstimator,2265.0,828.5666,0.634187,2.733637,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_103,IndependenceEstimator,1286.0,365.0461,0.716138,3.522842,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_104,IndependenceEstimator,1601.0,955.0532,0.403465,1.676346,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_105,IndependenceEstimator,2307.0,1678.1029,0.272604,1.374767,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_106,IndependenceEstimator,1355.0,845.3636,0.376115,1.602861,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_107,IndependenceEstimator,1647.0,907.8436,0.448790,1.814189,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_108,IndependenceEstimator,1494.0,698.8487,0.532230,2.137802,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_109,IndependenceEstimator,1388.0,873.2901,0.370828,1.589392,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_110,IndependenceEstimator,1326.0,917.2949,0.308224,1.445555,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_111,IndependenceEstimator,545.0,818.3934,0.501639,1.501639,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_112,IndependenceEstimator,1337.0,377.7863,0.717437,3.539038,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_113,IndependenceEstimator,1918.0,986.2656,0.485784,1.944709,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_114,IndependenceEstimator,1663.0,1027.4392,0.382177,1.618587,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_115,IndependenceEstimator,745.0,201.7036,0.729257,3.693539,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_116,IndependenceEstimator,1064.0,405.0623,0.619302,2.626756,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_117,IndependenceEstimator,2178.0,756.8279,0.652512,2.877801,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_118,IndependenceEstimator,2388.0,817.4578,0.657681,2.921252,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_119,IndependenceEstimator,2001.0,1676.3641,0.162237,1.193655,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_120,IndependenceEstimator,2009.0,1568.0621,0.219481,1.281199,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_121,IndependenceEstimator,1126.0,907.8925,0.193701,1.240235,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_122,IndependenceEstimator,2054.0,750.3281,0.634699,2.737469,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_123,IndependenceEstimator,2325.0,1229.4702,0.471196,1.891058,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_124,IndependenceEstimator,1254.0,364.0033,0.709726,3.445023,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_125,IndependenceEstimator,1843.0,1302.0150,0.293535,1.415498,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_126,IndependenceEstimator,472.0,438.1864,0.071639,1.077167,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_127,IndependenceEstimator,1385.0,675.4462,0.512313,2.050496,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_128,IndependenceEstimator,631.0,184.6671,0.707342,3.416959,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_129,IndependenceEstimator,1613.0,845.5949,0.475763,1.907533,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_130,IndependenceEstimator,1805.0,635.7257,0.647797,2.839275,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_131,IndependenceEstimator,1322.0,724.0225,0.452328,1.825910,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_132,IndependenceEstimator,2112.0,1006.1913,0.523584,2.099004,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_133,IndependenceEstimator,1931.0,2449.8362,0.268688,1.268688,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_134,IndependenceEstimator,1755.0,734.5352,0.581461,2.389266,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_135,IndependenceEstimator,2074.0,1295.3744,0.375422,1.601082,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_136,IndependenceEstimator,2275.0,1555.5288,0.316251,1.462525,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_137,IndependenceEstimator,1061.0,615.4306,0.419952,1.723996,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_138,IndependenceEstimator,851.0,460.7378,0.458592,1.847037,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_139,IndependenceEstimator,1470.0,808.8915,0.449734,1.817302,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_140,IndependenceEstimator,1096.0,462.5354,0.577979,2.369548,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_141,IndependenceEstimator,1871.0,1363.5826,0.271201,1.372121,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_142,IndependenceEstimator,1737.0,781.3396,0.550179,2.223105,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_143,IndependenceEstimator,1493.0,687.2542,0.539682,2.172413,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_144,IndependenceEstimator,1769.0,1072.5638,0.393689,1.649319,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_145,IndependenceEstimator,2233.0,1154.6691,0.482907,1.933887,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_146,IndependenceEstimator,1094.0,847.1131,0.225674,1.291445,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_147,IndependenceEstimator,2364.0,919.7459,0.610937,2.570275,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_148,IndependenceEstimator,1127.0,316.3051,0.719339,3.563016,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_149,IndependenceEstimator,2248.0,2356.0334,0.048058,1.048058,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_150,IndependenceEstimator,2054.0,1186.9897,0.422108,1.730428,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_151,IndependenceEstimator,1716.0,1508.5732,0.120878,1.137499,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_152,IndependenceEstimator,666.0,231.1817,0.652880,2.880850,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_153,IndependenceEstimator,1738.0,1191.7067,0.314323,1.458413,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_154,IndependenceEstimator,2238.0,615.5343,0.724962,3.635866,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_155,IndependenceEstimator,1951.0,790.9578,0.594588,2.466630,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_156,IndependenceEstimator,1244.0,375.2464,0.698355,3.315155,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_157,IndependenceEstimator,953.0,766.0193,0.196202,1.244094,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_158,IndependenceEstimator,785.0,484.1515,0.383246,1.621393,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_159,IndependenceEstimator,531.0,325.7976,0.386445,1.629846,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_160,IndependenceEstimator,2085.0,1940.4855,0.069312,1.074473,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_161,IndependenceEstimator,2322.0,1154.4597,0.502817,2.011330,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_162,IndependenceEstimator,562.0,286.1101,0.490907,1.964279,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_163,IndependenceEstimator,1335.0,534.7929,0.599406,2.496293,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_164,IndependenceEstimator,1247.0,381.2536,0.694263,3.270789,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_165,IndependenceEstimator,1899.0,841.3821,0.556934,2.257001,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_166,IndependenceEstimator,311.0,342.1887,0.100285,1.100285,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_167,IndependenceEstimator,1924.0,1078.8771,0.439253,1.783336,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_168,IndependenceEstimator,572.0,545.6615,0.046046,1.048269,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_169,IndependenceEstimator,1674.0,753.6983,0.549762,2.221048,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_170,IndependenceEstimator,809.0,490.9062,0.393194,1.647973,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_171,IndependenceEstimator,1836.0,546.5938,0.702291,3.358984,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_172,IndependenceEstimator,2331.0,2430.6338,0.042743,1.042743,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_173,IndependenceEstimator,1981.0,826.1227,0.582977,2.397949,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_174,IndependenceEstimator,1281.0,343.6047,0.731768,3.728121,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_175,IndependenceEstimator,2015.0,880.3152,0.563119,2.288953,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_176,IndependenceEstimator,1145.0,968.6442,0.154023,1.182065,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_177,IndependenceEstimator,2272.0,2387.0494,0.050638,1.050638,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_178,IndependenceEstimator,1622.0,654.9542,0.596206,2.476509,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_179,IndependenceEstimator,2123.0,2442.3611,0.150429,1.150429,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_180,IndependenceEstimator,1352.0,559.7662,0.585972,2.415294,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_181,IndependenceEstimator,653.0,285.1962,0.563252,2.289652,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_182,IndependenceEstimator,1062.0,1321.9773,0.244800,1.244800,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_183,IndependenceEstimator,1690.0,855.2903,0.493911,1.975937,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_184,IndependenceEstimator,1523.0,1124.8427,0.261430,1.353967,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_185,IndependenceEstimator,2160.0,730.0285,0.662024,2.958788,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_186,IndependenceEstimator,300.0,486.7172,0.622391,1.622391,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_187,IndependenceEstimator,1482.0,544.4833,0.632602,2.721847,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_188,IndependenceEstimator,2362.0,2422.5807,0.025648,1.025648,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_189,IndependenceEstimator,1263.0,403.2716,0.680703,3.131885,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_190,IndependenceEstimator,1457.0,1386.5959,0.048321,1.050775,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_191,IndependenceEstimator,736.0,396.6045,0.461135,1.855753,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_192,IndependenceEstimator,1832.0,859.0318,0.531096,2.132634,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_193,IndependenceEstimator,1990.0,1688.2807,0.151618,1.178714,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_194,IndependenceEstimator,2196.0,2069.7538,0.057489,1.060996,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_195,IndependenceEstimator,1003.0,616.1476,0.385695,1.627857,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_196,IndependenceEstimator,801.0,1090.0295,0.360836,1.360836,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_197,IndependenceEstimator,1032.0,926.7070,0.102028,1.113621,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_198,IndependenceEstimator,1450.0,627.2341,0.567425,2.311736,0.016,0.793,1.322,756340.974,0
synthetic_D2,narrow,synthetic_D2_narrow_199,IndependenceEstimator,1571.0,847.5792,0.460484,1.853514,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_0,IndependenceEstimator,2496.0,2772.8798,0.110929,1.110929,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_1,IndependenceEstimator,2937.0,872.2119,0.703026,3.367301,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_2,IndependenceEstimator,2774.0,2771.0983,0.001046,1.001047,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_3,IndependenceEstimator,1961.0,1778.4409,0.093095,1.102651,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_4,IndependenceEstimator,1672.0,937.1232,0.439520,1.784184,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_5,IndependenceEstimator,1010.0,1182.7709,0.171060,1.171060,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_6,IndependenceEstimator,1975.0,2033.7123,0.029728,1.029728,0.016,0.793,1.322,756340.974,0
synthetic_D2,medium,synthetic_D2_medium_7,IndependenceEstimator,1078.0,520.7906,0.516892,2.069930,0.016,0.793,1.322,756340.974,0
